# EI-MS of caffeine (M+ at 194). Synthetic.
mz,rel_intensity_pct
179.5,0.0
179.52,0.0
179.54,0.07
179.56,0.07
179.58,0.0
179.6,0.0
179.62,0.0
179.64,0.0
179.66,0.25
179.68,0.0
179.7,0.0
179.72,0.36
179.74,0.23
179.76,0.1
179.78,0.11
179.8,0.0
179.82,0.0
179.84,0.0
179.86,0.17
179.88,0.08
179.9,0.0
179.92,0.38
179.94,0.0
179.96,0.0
179.98,0.0
180.0,0.0
180.02,0.1
180.04,0.0
180.06,0.09
180.08,0.0
180.1,0.0
180.12,0.09
180.14,0.18
180.16,0.0
180.18,0.12
180.2,0.8
180.22,0.0
180.24,0.13
180.26,0.44
180.28,0.0
180.3,0.0
180.32,0.03
180.34,0.12
180.36,0.1
180.38,0.0
180.4,0.33
180.42,0.08
180.44,0.38
180.46,0.06
180.48,0.0
180.5,0.0
180.52,0.33
180.54,0.0
180.56,0.0
180.58,0.15
180.6,0.0
180.62,0.41
180.64,0.09
180.66,0.0
180.68,0.0
180.7,0.0
180.72,0.27
180.74,0.0
180.76,0.39
180.78,0.0
180.8,0.37
180.82,0.0
180.84,0.01
180.86,0.0
180.88,0.0
180.9,0.14
180.92,0.43
180.94,0.0
180.96,0.09
180.98,0.88
181.0,0.22
181.02,0.0
181.04,0.63
181.06,0.44
181.08,0.0
181.1,0.0
181.12,0.44
181.14,0.0
181.16,0.0
181.18,0.0
181.2,0.0
181.22,0.08
181.24,0.0
181.26,0.16
181.28,0.0
181.3,0.05
181.32,0.19
181.34,0.66
181.36,0.0
181.38,0.08
181.4,0.31
181.42,0.0
181.44,0.09
181.46,0.17
181.48,0.4
181.5,0.0
181.52,0.2
181.54,0.05
181.56,0.4
181.58,0.0
181.6,0.04
181.62,0.28
181.64,0.0
181.66,0.0
181.68,0.0
181.7,0.31
181.72,0.08
181.74,0.39
181.76,0.0
181.78,0.36
181.8,0.0
181.82,0.41
181.84,0.0
181.86,0.0
181.88,0.0
181.9,0.1
181.92,0.0
181.94,0.31
181.96,0.31
181.98,0.0
182.0,0.03
182.02,0.0
182.04,0.2
182.06,0.0
182.08,0.0
182.1,0.0
182.12,0.0
182.14,0.39
182.16,0.0
182.18,0.0
182.2,0.0
182.22,0.06
182.24,0.0
182.26,0.12
182.28,0.0
182.3,0.14
182.32,0.39
182.34,0.65
182.36,0.0
182.38,0.13
182.4,0.27
182.42,0.06
182.44,0.27
182.46,0.0
182.48,0.0
182.5,0.0
182.52,0.29
182.54,0.0
182.56,0.0
182.58,0.0
182.6,0.0
182.62,0.0
182.64,0.06
182.66,0.28
182.68,0.0
182.7,0.08
182.72,0.2
182.74,0.0
182.76,0.2
182.78,0.13
182.8,0.01
182.82,0.0
182.84,0.0
182.86,0.0
182.88,0.0
182.9,0.15
182.92,0.0
182.94,0.0
182.96,0.0
182.98,0.0
183.0,0.0
183.02,0.0
183.04,0.2
183.06,0.26
183.08,0.0
183.1,0.0
183.12,0.06
183.14,0.08
183.16,0.08
183.18,0.18
183.2,0.0
183.22,0.22
183.24,0.0
183.26,0.14
183.28,0.04
183.3,0.09
183.32,0.0
183.34,0.0
183.36,0.29
183.38,0.35
183.4,0.08
183.42,0.12
183.44,0.14
183.46,0.14
183.48,0.0
183.5,0.0
183.52,0.18
183.54,0.0
183.56,0.0
183.58,0.0
183.6,0.34
183.62,0.08
183.64,0.25
183.66,0.0
183.68,0.51
183.7,0.1
183.72,0.0
183.74,0.0
183.76,0.41
183.78,0.1
183.8,0.15
183.82,0.0
183.84,0.0
183.86,0.0
183.88,0.0
183.9,0.0
183.92,0.0
183.94,0.32
183.96,0.21
183.98,0.0
184.0,0.07
184.02,0.0
184.04,0.05
184.06,0.0
184.08,0.21
184.1,0.38
184.12,0.43
184.14,0.0
184.16,0.07
184.18,1.02
184.2,0.22
184.22,0.26
184.24,0.56
184.26,0.69
184.28,0.1
184.3,0.11
184.32,0.35
184.34,0.1
184.36,0.13
184.38,0.13
184.4,0.0
184.42,0.0
184.44,0.0
184.46,0.22
184.48,0.0
184.5,0.17
184.52,0.06
184.54,0.0
184.56,0.5
184.58,0.0
184.6,0.0
184.62,0.25
184.64,0.0
184.66,0.09
184.68,0.0
184.7,0.0
184.72,0.37
184.74,0.55
184.76,0.08
184.78,0.05
184.8,0.0
184.82,0.0
184.84,0.01
184.86,0.0
184.88,0.08
184.9,0.0
184.92,0.0
184.94,0.21
184.96,0.0
184.98,0.0
185.0,0.17
185.02,0.0
185.04,0.24
185.06,0.0
185.08,0.38
185.1,0.0
185.12,0.22
185.14,0.0
185.16,0.0
185.18,0.24
185.2,0.47
185.22,0.0
185.24,0.0
185.26,0.17
185.28,0.18
185.3,0.0
185.32,0.37
185.34,0.09
185.36,0.17
185.38,0.04
185.4,0.09
185.42,0.0
185.44,0.0
185.46,0.0
185.48,0.35
185.5,0.0
185.52,0.0
185.54,0.0
185.56,0.0
185.58,0.08
185.6,0.03
185.62,0.26
185.64,0.36
185.66,0.07
185.68,0.11
185.7,0.0
185.72,0.0
185.74,0.0
185.76,0.0
185.78,0.02
185.8,0.0
185.82,0.15
185.84,0.06
185.86,0.0
185.88,0.18
185.9,0.21
185.92,0.0
185.94,0.53
185.96,0.15
185.98,0.0
186.0,0.04
186.02,0.0
186.04,0.32
186.06,0.23
186.08,0.0
186.1,0.42
186.12,0.0
186.14,0.38
186.16,0.0
186.18,0.6
186.2,0.0
186.22,0.05
186.24,0.0
186.26,0.0
186.28,0.11
186.3,0.15
186.32,0.18
186.34,0.0
186.36,0.32
186.38,0.03
186.4,0.0
186.42,0.64
186.44,0.0
186.46,0.28
186.48,0.2
186.5,0.5
186.52,0.38
186.54,0.16
186.56,0.0
186.58,0.0
186.6,0.02
186.62,0.02
186.64,0.0
186.66,0.01
186.68,0.0
186.7,0.0
186.72,0.03
186.74,0.0
186.76,0.0
186.78,0.0
186.8,0.0
186.82,0.09
186.84,0.0
186.86,0.0
186.88,0.0
186.9,0.26
186.92,0.91
186.94,0.0
186.96,0.05
186.98,0.13
187.0,0.0
187.02,0.1
187.04,0.01
187.06,0.0
187.08,0.42
187.1,0.18
187.12,0.0
187.14,0.64
187.16,0.0
187.18,0.44
187.2,0.21
187.22,0.0
187.24,0.33
187.26,0.04
187.28,0.46
187.3,0.0
187.32,0.0
187.34,0.05
187.36,0.06
187.38,0.16
187.4,0.32
187.42,0.56
187.44,0.0
187.46,0.04
187.48,0.0
187.5,0.0
187.52,0.14
187.54,0.01
187.56,0.15
187.58,0.0
187.6,0.03
187.62,0.0
187.64,0.35
187.66,0.09
187.68,0.42
187.7,0.0
187.72,0.0
187.74,0.0
187.76,0.15
187.78,0.0
187.8,0.33
187.82,0.0
187.84,0.0
187.86,0.0
187.88,0.5
187.9,0.0
187.92,0.0
187.94,0.0
187.96,0.32
187.98,0.0
188.0,0.17
188.02,0.27
188.04,0.21
188.06,0.07
188.08,0.0
188.1,0.45
188.12,0.47
188.14,0.0
188.16,0.0
188.18,0.0
188.2,0.0
188.22,0.35
188.24,0.0
188.26,0.32
188.28,0.26
188.3,0.1
188.32,0.0
188.34,0.21
188.36,0.0
188.38,0.59
188.4,0.36
188.42,0.0
188.44,0.14
188.46,0.09
188.48,0.14
188.5,0.0
188.52,0.11
188.54,0.0
188.56,0.0
188.58,0.04
188.6,0.9
188.62,0.36
188.64,0.29
188.66,0.0
188.68,0.13
188.7,0.0
188.72,0.0
188.74,0.51
188.76,0.0
188.78,0.28
188.8,0.14
188.82,0.0
188.84,0.04
188.86,0.14
188.88,0.0
188.9,0.1
188.92,0.0
188.94,0.38
188.96,0.0
188.98,0.0
189.0,0.0
189.02,0.16
189.04,0.0
189.06,0.0
189.08,0.0
189.1,0.0
189.12,0.0
189.14,0.0
189.16,0.02
189.18,0.0
189.2,0.0
189.22,0.37
189.24,0.58
189.26,0.0
189.28,0.1
189.3,0.43
189.32,0.0
189.34,0.15
189.36,0.0
189.38,0.0
189.4,0.0
189.42,0.44
189.44,0.6
189.46,0.0
189.48,0.54
189.5,0.0
189.52,0.13
189.54,0.0
189.56,0.47
189.58,0.21
189.6,0.0
189.62,0.0
189.64,0.25
189.66,0.07
189.68,0.0
189.7,0.19
189.72,0.0
189.74,0.0
189.76,0.15
189.78,0.35
189.8,0.57
189.82,0.02
189.84,0.0
189.86,0.0
189.88,0.0
189.9,0.18
189.92,0.0
189.94,0.0
189.96,0.21
189.98,0.0
190.0,0.08
190.02,0.0
190.04,0.0
190.06,0.4
190.08,0.0
190.1,0.42
190.12,0.0
190.14,0.48
190.16,0.0
190.18,0.17
190.2,0.34
190.22,0.06
190.24,0.42
190.26,0.1
190.28,0.03
190.3,0.06
190.32,0.31
190.34,0.0
190.36,0.0
190.38,0.0
190.4,0.23
190.42,0.0
190.44,0.0
190.46,0.0
190.48,0.0
190.5,0.03
190.52,0.33
190.54,0.19
190.56,0.03
190.58,0.0
190.6,0.0
190.62,0.37
190.64,0.0
190.66,0.13
190.68,0.15
190.7,0.0
190.72,0.0
190.74,0.0
190.76,0.0
190.78,0.0
190.8,0.11
190.82,0.0
190.84,0.0
190.86,0.0
190.88,0.2
190.9,0.18
190.92,0.0
190.94,0.35
190.96,0.0
190.98,0.0
191.0,0.23
191.02,0.0
191.04,0.0
191.06,0.25
191.08,0.39
191.1,0.0
191.12,0.0
191.14,0.31
191.16,0.0
191.18,0.63
191.2,0.44
191.22,0.03
191.24,0.0
191.26,0.0
191.28,0.0
191.3,0.05
191.32,0.37
191.34,0.0
191.36,0.0
191.38,0.19
191.4,0.37
191.42,0.0
191.44,0.0
191.46,0.42
191.48,0.0
191.5,0.45
191.52,0.73
191.54,0.1
191.56,0.0
191.58,0.0
191.6,0.0
191.62,0.42
191.64,0.1
191.66,0.0
191.68,0.0
191.7,0.0
191.72,0.0
191.74,0.18
191.76,0.0
191.78,0.0
191.8,0.0
191.82,0.05
191.84,0.51
191.86,0.54
191.88,0.33
191.9,0.0
191.92,0.0
191.94,0.0
191.96,0.34
191.98,0.0
192.0,0.36
192.02,0.0
192.04,0.0
192.06,0.0
192.08,0.02
192.1,0.43
192.12,0.28
192.14,0.06
192.16,0.15
192.18,0.16
192.2,0.42
192.22,0.22
192.24,0.0
192.26,0.0
192.28,0.0
192.3,0.09
192.32,0.31
192.34,0.04
192.36,0.72
192.38,0.59
192.4,0.16
192.42,0.49
192.44,0.01
192.46,0.14
192.48,0.16
192.5,0.0
192.52,0.0
192.54,0.0
192.56,0.05
192.58,0.0
192.6,0.01
192.62,0.0
192.64,0.0
192.66,0.2
192.68,0.0
192.7,0.09
192.72,0.13
192.74,0.28
192.76,0.49
192.78,0.64
192.8,0.01
192.82,0.08
192.84,0.01
192.86,0.13
192.88,0.21
192.9,0.0
192.92,0.0
192.94,0.27
192.96,0.05
192.98,0.0
193.0,0.49
193.02,0.0
193.04,0.0
193.06,0.0
193.08,0.25
193.1,0.0
193.12,0.51
193.14,0.32
193.16,0.0
193.18,0.34
193.2,0.31
193.22,0.0
193.24,0.4
193.26,0.13
193.28,0.0
193.3,0.44
193.32,0.05
193.34,0.44
193.36,0.09
193.38,0.1
193.4,0.27
193.42,0.0
193.44,0.0
193.46,0.07
193.48,0.0
193.5,0.29
193.52,0.0
193.54,0.43
193.56,0.0
193.58,0.0
193.6,0.0
193.62,0.0
193.64,0.26
193.66,0.38
193.68,0.12
193.7,0.0
193.72,0.08
193.74,0.02
193.76,0.5
193.78,0.26
193.8,0.93
193.82,1.96
193.84,4.26
193.86,9.32
193.88,17.54
193.9,29.16
193.92,45.63
193.94,64.55
193.96,82.1
193.98,95.19
194.0,100.0
194.02,95.36
194.04,82.1
194.06,64.17
194.08,45.44
194.1,29.5
194.12,17.54
194.14,8.93
194.16,4.26
194.18,2.14
194.2,0.86
194.22,0.46
194.24,0.08
194.26,0.37
194.28,0.01
194.3,0.0
194.32,0.0
194.34,0.0
194.36,0.0
194.38,0.0
194.4,0.07
194.42,0.0
194.44,0.43
194.46,0.34
194.48,0.0
194.5,0.13
194.52,0.0
194.54,0.0
194.56,0.29
194.58,0.61
194.6,0.0
194.62,0.32
194.64,0.0
194.66,0.0
194.68,0.0
194.7,0.12
194.72,0.0
194.74,0.0
194.76,0.21
194.78,0.04
194.8,0.0
194.82,0.13
194.84,0.0
194.86,0.0
194.88,0.4
194.9,0.02
194.92,0.0
194.94,0.0
194.96,0.36
194.98,0.0
195.0,0.0
195.02,0.0
195.04,0.26
195.06,0.29
195.08,0.2
195.1,0.6
195.12,0.0
195.14,0.49
195.16,0.23
195.18,0.0
195.2,0.25
195.22,0.0
195.24,0.0
195.26,0.28
195.28,0.14
195.3,0.0
195.32,0.0
195.34,0.13
195.36,0.46
195.38,0.35
195.4,0.0
195.42,0.2
195.44,0.0
195.46,0.13
195.48,0.0
195.5,0.12
195.52,0.18
195.54,0.0
195.56,0.0
195.58,0.0
195.6,0.05
195.62,0.33
195.64,0.11
195.66,0.03
195.68,0.0
195.7,0.63
195.72,0.0
195.74,0.24
195.76,0.42
195.78,0.31
195.8,0.0
195.82,0.0
195.84,0.02
195.86,0.3
195.88,0.0
195.9,0.0
195.92,0.24
195.94,0.0
195.96,0.0
195.98,0.48
196.0,0.0
196.02,0.13
196.04,0.34
196.06,0.0
196.08,0.49
196.1,0.0
196.12,0.0
196.14,0.0
196.16,0.3
196.18,0.0
196.2,0.0
196.22,0.2
196.24,0.0
196.26,0.0
196.28,0.46
196.3,0.0
196.32,0.55
196.34,0.0
196.36,0.0
196.38,0.34
196.4,0.0
196.42,0.0
196.44,0.0
196.46,0.23
196.48,0.53
196.5,0.0
196.52,0.53
196.54,0.3
196.56,0.0
196.58,0.09
196.6,0.34
196.62,0.0
196.64,0.0
196.66,0.0
196.68,0.0
196.7,0.28
196.72,0.0
196.74,0.06
196.76,0.33
196.78,0.45
196.8,0.0
196.82,0.17
196.84,0.32
196.86,0.68
196.88,0.0
196.9,0.16
196.92,0.0
196.94,0.0
196.96,0.41
196.98,0.0
197.0,0.0
197.02,0.09
197.04,0.0
197.06,0.0
197.08,0.12
197.1,0.5
197.12,0.0
197.14,0.35
197.16,0.4
197.18,0.56
197.2,0.18
197.22,0.01
197.24,0.0
197.26,0.0
197.28,0.0
197.3,0.0
197.32,0.42
197.34,0.0
197.36,0.42
197.38,0.09
197.4,0.02
197.42,0.68
197.44,0.06
197.46,0.0
197.48,0.0
197.5,0.17
197.52,0.0
197.54,0.43
197.56,0.56
197.58,0.15
197.6,0.0
197.62,0.45
197.64,0.09
197.66,0.24
197.68,0.09
197.7,0.0
197.72,0.17
197.74,0.0
197.76,0.0
197.78,0.0
197.8,0.0
197.82,0.41
197.84,0.74
197.86,0.09
197.88,0.64
197.9,0.0
197.92,0.26
197.94,0.0
197.96,0.03
197.98,0.29
198.0,0.13
198.02,0.31
198.04,0.0
198.06,0.0
198.08,0.0
198.1,0.0
198.12,0.31
198.14,0.35
198.16,0.21
198.18,0.0
198.2,0.16
198.22,0.0
198.24,0.0
198.26,0.39
198.28,0.5
198.3,0.14
198.32,0.0
198.34,0.29
198.36,0.41
198.38,0.0
198.4,0.46
198.42,0.07
198.44,0.16
198.46,0.0
198.48,0.1
198.5,0.2
198.52,0.01
198.54,0.0
198.56,0.35
198.58,0.05
198.6,0.0
198.62,0.0
198.64,0.88
198.66,0.0
198.68,0.0
198.7,0.0
198.72,0.25
198.74,0.0
198.76,0.0
198.78,0.29
198.8,0.26
198.82,0.21
198.84,0.0
198.86,0.34
198.88,0.14
198.9,0.0
198.92,0.0
198.94,0.0
198.96,0.33
198.98,0.0
199.0,0.0
199.02,0.0
199.04,0.0
199.06,0.02
199.08,0.05
199.1,0.39
199.12,0.0
199.14,0.0
199.16,0.0
199.18,0.06
199.2,0.0
199.22,0.6
199.24,0.61
199.26,0.03
199.28,0.0
199.3,0.0
199.32,0.0
199.34,0.0
199.36,0.0
199.38,0.0
199.4,0.0
199.42,0.06
199.44,0.04
199.46,0.0
199.48,0.04
199.5,0.06
199.52,0.29
199.54,0.0
199.56,0.0
199.58,0.39
199.6,0.15
199.62,0.0
199.64,0.0
199.66,0.17
199.68,0.06
199.7,0.17
199.72,0.02
199.74,0.02
199.76,0.31
199.78,0.0
199.8,0.0
199.82,0.0
199.84,0.48
199.86,0.44
199.88,0.0
199.9,0.23
199.92,0.0
199.94,0.02
199.96,0.12
199.98,0.0
200.0,0.08
200.02,0.53
200.04,0.09
200.06,0.17
200.08,0.13
200.1,0.0
200.12,0.0
200.14,0.0
200.16,0.0
200.18,0.0
200.2,0.0
200.22,0.07
200.24,0.0
200.26,0.0
200.28,0.09
200.3,0.32
200.32,0.0
200.34,0.51
200.36,0.23
200.38,0.0
200.4,0.0
200.42,0.26
200.44,0.0
200.46,0.0
200.48,0.08
200.5,0.0
200.52,0.11
200.54,0.0
200.56,0.0
200.58,0.0
200.6,0.0
200.62,0.29
200.64,0.0
200.66,0.0
200.68,0.0
200.7,0.01
200.72,0.08
200.74,0.29
200.76,0.0
200.78,0.0
200.8,0.03
200.82,0.12
200.84,0.03
200.86,0.0
200.88,0.27
200.9,0.0
200.92,0.38
200.94,0.0
200.96,0.81
200.98,0.36
201.0,0.0
201.02,0.23
201.04,0.12
201.06,0.0
201.08,0.2
201.1,0.34
201.12,0.0
201.14,0.15
201.16,0.0
201.18,0.0
201.2,0.18
201.22,0.21
201.24,0.02
201.26,0.0
201.28,0.0
201.3,0.52
201.32,0.26
201.34,0.52
201.36,0.26
201.38,0.0
201.4,0.09
201.42,0.35
201.44,0.35
201.46,0.12
201.48,0.18
201.5,0.0
201.52,0.01
201.54,0.0
201.56,0.0
201.58,0.0
201.6,0.24
201.62,0.49
201.64,0.51
201.66,0.24
201.68,0.04
201.7,0.33
201.72,0.0
201.74,0.0
201.76,0.0
201.78,0.29
201.8,0.0
201.82,0.0
201.84,0.0
201.86,0.0
201.88,0.16
201.9,0.0
201.92,0.0
201.94,0.22
201.96,0.0
201.98,0.08
202.0,0.0
202.02,0.06
202.04,0.0
202.06,0.18
202.08,0.0
202.1,0.0
202.12,0.0
202.14,0.03
202.16,0.05
202.18,0.54
202.2,0.27
202.22,0.61
202.24,0.0
202.26,0.22
202.28,0.0
202.3,0.23
202.32,0.0
202.34,0.23
202.36,0.0
202.38,0.0
202.4,0.42
202.42,0.31
202.44,0.5
202.46,0.56
202.48,0.11
202.5,0.33
202.52,0.0
202.54,0.0
202.56,0.0
202.58,0.4
202.6,0.0
202.62,0.0
202.64,0.02
202.66,0.02
202.68,0.0
202.7,0.12
202.72,0.0
202.74,0.34
202.76,0.0
202.78,0.09
202.8,0.1
202.82,0.0
202.84,0.24
202.86,0.0
202.88,0.0
202.9,0.0
202.92,0.0
202.94,0.0
202.96,0.0
202.98,0.05
203.0,0.12
203.02,0.14
203.04,0.0
203.06,0.1
203.08,0.0
203.1,0.0
203.12,0.0
203.14,0.0
203.16,0.01
203.18,0.0
203.2,0.57
203.22,0.04
203.24,0.46
203.26,0.27
203.28,0.28
203.3,0.0
203.32,0.29
203.34,0.0
203.36,0.28
203.38,0.0
203.4,0.06
203.42,0.06
203.44,0.0
203.46,0.0
203.48,0.17
203.5,0.0
203.52,0.0
203.54,0.35
203.56,0.17
203.58,0.0
203.6,0.0
203.62,0.49
203.64,0.14
203.66,0.25
203.68,0.25
203.7,0.42
203.72,0.0
203.74,0.0
203.76,0.13
203.78,0.0
203.8,0.27
203.82,0.0
203.84,0.57
203.86,0.29
203.88,0.12
203.9,0.0
203.92,0.04
203.94,0.0
203.96,0.0
203.98,0.24
204.0,0.0
204.02,0.35
204.04,0.18
204.06,0.05
204.08,0.0
204.1,0.39
204.12,0.0
204.14,0.35
204.16,0.0
204.18,0.0
204.2,0.02
204.22,0.0
204.24,0.07
204.26,0.0
204.28,0.13
204.3,0.51
204.32,0.0
204.34,0.32
204.36,0.0
204.38,0.36
204.4,0.0
204.42,0.28
204.44,0.0
204.46,0.12
204.48,0.44
204.5,0.31
204.52,0.0
204.54,0.39
204.56,0.65
204.58,0.09
204.6,0.0
204.62,0.0
204.64,0.0
204.66,0.0
204.68,0.13
204.7,0.0
204.72,0.0
204.74,0.0
204.76,0.18
204.78,0.01
204.8,0.19
204.82,0.0
204.84,0.25
204.86,0.2
204.88,0.43
204.9,0.65
204.92,0.07
204.94,0.0
204.96,0.43
204.98,0.0
205.0,0.02
205.02,0.0
205.04,0.0
205.06,0.0
205.08,0.43
205.1,0.04
205.12,0.13
205.14,0.04
205.16,0.0
205.18,0.0
205.2,0.0
205.22,0.31
205.24,0.07
205.26,0.0
205.28,0.0
205.3,0.23
205.32,0.0
205.34,0.0
205.36,0.04
205.38,0.0
205.4,0.17
205.42,0.0
205.44,0.0
205.46,0.33
205.48,0.21
205.5,0.0
205.52,0.09
205.54,0.02
205.56,0.0
205.58,0.62
205.6,0.12
205.62,0.0
205.64,0.12
205.66,0.43
205.68,0.0
205.7,0.39
205.72,0.0
205.74,0.2
205.76,0.0
205.78,0.0
205.8,0.0
205.82,0.11
205.84,0.35
205.86,0.24
205.88,0.11
205.9,0.09
205.92,0.0
205.94,0.11
205.96,0.16
205.98,0.17
206.0,0.23
206.02,0.0
206.04,0.0
206.06,0.21
206.08,0.24
206.1,0.08
206.12,0.41
206.14,0.07
206.16,0.0
206.18,0.0
206.2,0.03
206.22,0.21
206.24,0.0
206.26,0.0
206.28,0.0
206.3,0.0
206.32,0.0
206.34,0.0
206.36,0.15
206.38,0.23
206.4,0.0
206.42,0.0
206.44,0.15
206.46,0.0
206.48,0.03
206.5,0.03
206.52,0.04
206.54,0.46
206.56,0.0
206.58,0.0
206.6,0.0
206.62,0.02
206.64,0.0
206.66,0.0
206.68,0.0
206.7,0.53
206.72,0.13
206.74,0.05
206.76,0.47
206.78,0.1
206.8,0.09
206.82,0.6
206.84,0.85
206.86,0.0
206.88,0.36
206.9,0.04
206.92,0.13
206.94,0.0
206.96,0.0
206.98,0.0
207.0,0.14
207.02,0.54
207.04,0.0
207.06,0.0
207.08,0.14
207.1,0.31
207.12,0.11
207.14,0.16
207.16,0.0
207.18,0.11
207.2,0.0
207.22,0.31
207.24,0.35
207.26,0.02
207.28,0.0
207.3,0.22
207.32,0.0
207.34,0.31
207.36,0.0
207.38,0.26
207.4,0.0
207.42,0.34
207.44,0.0
207.46,0.15
207.48,0.42
207.5,0.09
207.52,0.0
207.54,0.0
207.56,0.0
207.58,0.04
207.6,0.0
207.62,0.0
207.64,0.61
207.66,0.19
207.68,0.0
207.7,0.05
207.72,0.0
207.74,0.48
207.76,0.0
207.78,0.0
207.8,0.0
207.82,0.31
207.84,0.0
207.86,0.08
207.88,0.04
207.9,0.0
207.92,0.0
207.94,0.48
207.96,0.0
207.98,0.04
208.0,0.19
208.02,0.0
208.04,0.0
208.06,0.51
208.08,0.0
208.1,0.27
208.12,0.48
208.14,0.05
208.16,0.37
208.18,0.12
208.2,0.0
208.22,0.31
208.24,0.23
208.26,0.0
208.28,0.0
208.3,0.02
208.32,0.0
208.34,0.0
208.36,0.14
208.38,0.0
208.4,0.0
208.42,0.24
208.44,0.23
208.46,0.59
208.48,0.0
208.5,0.0
208.52,0.0
208.54,0.0
208.56,0.0
208.58,0.0
208.6,0.0
208.62,0.14
208.64,0.0
208.66,0.31
208.68,0.0
208.7,0.16
208.72,0.01
208.74,0.21
208.76,0.34
208.78,0.0
208.8,0.2
208.82,0.01
208.84,0.2
208.86,0.0
208.88,0.27
208.9,0.0
208.92,0.47
208.94,0.0
208.96,0.0
208.98,0.28
209.0,0.05
209.02,0.6
209.04,0.21
209.06,0.0
209.08,0.0
209.1,0.06
209.12,0.14
209.14,0.7
209.16,0.0
209.18,0.0
209.2,0.45
209.22,0.1
209.24,0.0
209.26,0.26
209.28,0.0
209.3,0.0
209.32,0.0
209.34,0.0
209.36,0.0
209.38,0.15
209.4,0.05
209.42,0.0
209.44,0.4
209.46,0.1
209.48,0.04
209.5,0.23
209.52,0.1
209.54,0.0
209.56,0.0
209.58,0.2
209.6,0.0
209.62,0.0
209.64,0.1
209.66,0.0
209.68,0.29
209.7,0.46
209.72,0.23
209.74,0.09
209.76,0.0
209.78,0.0
209.8,0.3
209.82,0.0
209.84,0.03
209.86,0.1
209.88,0.0
209.9,0.4
209.92,0.17
209.94,0.0
209.96,0.09
209.98,0.0
210.0,0.0
210.02,0.0
210.04,0.0
210.06,0.17
210.08,0.0
210.1,0.0
210.12,0.26
210.14,0.13
210.16,0.05
210.18,0.0
210.2,0.0
210.22,0.0
210.24,0.0
210.26,0.26
210.28,0.0
210.3,0.26
210.32,0.23
210.34,0.28
210.36,0.14
210.38,0.28
210.4,0.74
210.42,0.18
210.44,0.0
210.46,0.17
210.48,0.0
210.5,0.0
210.52,0.22
210.54,0.0
210.56,0.3
210.58,0.0
210.6,0.0
210.62,0.0
210.64,0.0
210.66,0.06
210.68,0.0
210.7,0.0
210.72,0.0
210.74,0.0
210.76,0.0
210.78,0.14
210.8,0.48
210.82,0.33
210.84,0.0
210.86,0.0
210.88,0.0
210.9,0.0
210.92,0.03
210.94,0.06
210.96,0.12
210.98,0.31
211.0,0.29
211.02,0.0
211.04,0.0
211.06,0.0
211.08,0.15
211.1,0.25
211.12,0.36
211.14,0.0
211.16,0.0
211.18,0.0
211.2,0.17
211.22,0.0
211.24,0.0
211.26,0.0
211.28,0.16
211.3,0.41
211.32,0.0
211.34,0.0
211.36,0.0
211.38,0.0
211.4,0.0
211.42,0.0
211.44,0.0
211.46,0.32
211.48,0.62
211.5,0.29
211.52,0.0
211.54,0.0
211.56,0.0
211.58,0.19
211.6,0.35
211.62,0.42
211.64,0.14
211.66,0.22
211.68,0.0
211.7,0.0
211.72,0.21
211.74,0.57
211.76,0.0
211.78,0.0
211.8,0.0
211.82,0.12
211.84,0.0
211.86,0.15
211.88,0.37
211.9,0.0
211.92,0.0
211.94,0.0
211.96,0.17
211.98,0.0
212.0,0.0
212.02,0.21
212.04,0.0
212.06,0.0
212.08,0.18
212.1,0.03
212.12,0.42
212.14,0.0
212.16,0.0
212.18,0.0
212.2,0.0
212.22,0.07
212.24,0.46
212.26,0.34
212.28,0.68
212.3,0.0
212.32,0.0
212.34,0.5
212.36,0.01
212.38,0.01
212.4,0.0
212.42,0.12
212.44,0.0
212.46,0.0
212.48,0.0
212.5,0.0
212.52,0.0
212.54,0.0
212.56,0.43
212.58,0.79
212.6,0.0
212.62,0.29
212.64,0.25
212.66,0.0
212.68,0.0
212.7,0.0
212.72,0.0
212.74,0.0
212.76,0.21
212.78,0.65
212.8,0.0
212.82,0.2
212.84,0.0
212.86,0.0
212.88,0.0
212.9,0.11
212.92,0.0
212.94,0.19
212.96,0.0
212.98,0.0
213.0,0.28
213.02,0.31
213.04,0.0
213.06,0.41
213.08,0.44
213.1,0.11
213.12,0.0
213.14,0.0
213.16,0.0
213.18,0.12
213.2,0.0
213.22,0.0
213.24,0.32
213.26,0.25
213.28,0.0
213.3,0.12
213.32,0.26
213.34,0.03
213.36,0.43
213.38,0.18
213.4,0.0
213.42,0.0
213.44,0.66
213.46,0.0
213.48,0.85
213.5,0.0
213.52,0.0
213.54,0.0
213.56,0.02
213.58,0.36
213.6,0.0
213.62,0.0
213.64,0.78
213.66,0.28
213.68,0.0
213.7,0.09
213.72,0.0
213.74,0.06
213.76,0.0
213.78,0.02
213.8,0.42
213.82,0.0
213.84,0.16
213.86,0.0
213.88,0.0
213.9,0.0
213.92,0.13
213.94,0.0
213.96,0.0
213.98,0.4
214.0,0.0
214.02,0.11
214.04,0.0
214.06,0.0
214.08,0.0
214.1,0.0
214.12,0.16
214.14,0.0
214.16,0.0
214.18,0.01
214.2,0.04
214.22,0.0
214.24,0.29
214.26,0.0
214.28,0.0
214.3,0.0
214.32,0.3
214.34,0.0
214.36,0.0
214.38,0.0
